  
  
 Double-differential inclusive cross-section d2sigma/dp/dOmega
 [mb/(GeV/c sr)] of the production of protons in p + Ta --> p + X 
 with +3.0 GeV/c beam momentum;
 <pT> [GeV/c], <th> [deg], cross-section, stat.err., syst. err.
  
  0.220799997  25.2216015  1003.25781  33.0315018  55.1139984
  0.270000011  25.3533821  806.419983  24.0492001  41.4617004
  0.330599993  25.3705692  601.761292  21.4216995  33.6048012
  0.391299993  25.2731686  458.785309  18.4486008  24.9221001
  0.460500002  25.2101421  345.970886  14.1556997  19.4057999
  0.551900029  25.2158718  265.322998  10.8409996  13.1967001
  0.657599986  25.2387905  193.542007  8.49979973  10.4589005
  
  0.271699995  34.9561539  1018.57532  26.9771996  44.5833015
  0.331400007  35.0363693  893.512024  23.8899994  34.3919983
  0.389899999  35.1223106  649.011414  21.3092995  27.1063995
  0.459300011  35.168148  483.566986  16.5711002  24.3031006
  0.550700009  35.1452293  346.540894  12.573  18.6525993
  0.657899976  35.2540932  202.387497  8.93360043  13.4759998
  0.805999994  35.362957  101.592499  5.20219994  8.1413002
  
  0.330900013  45.0573997  1033.77673  24.6294994  32.7873001
  0.392199993  45.0917778  823.19989  22.6373005  24.0356007
  0.461600006  45.1376152  563.790283  17.1541004  22.3428993
  0.551999986  45.2006416  408.289795  13.9635  25.0561008
  0.663100004  45.0172958  225.688507  9.61690044  17.2556992
  0.810800016  45.0172958  108.659798  5.67840004  11.1629
  
  0.39199999  55.078434  862.938477  21.8328991  26.3561001
  0.461800009  54.9581108  704.625916  18.1774998  20.4575005
  0.553799987  54.9581108  421.726105  13.4083004  19.0457001
  0.662599981  55.0669708  237.133102  9.96879959  18.6877995
  0.810400009  55.0555153  110.470398  5.75470018  12.2791996
  
  0.554899991  67.2079468  424.367615  10.1396999  15.9509001
  0.667699993  67.0417862  245.164093  7.65999985  15.5112
  0.814400017  67.2308655  99.1633987  4.41620016  11.2994003
  
  0.663800001  81.6522141  170.860703  5.71549988  12.2259998
  0.809099972  81.7839966  65.9736023  3.33710003  7.28529978
  
  0.662699997  97.0876923  84.4725037  4.01809978  7.71700001
  0.810699999  96.5548401  19.4939003  1.92550004  2.95670009
  
  0.463699996  113.543037  212.839706  6.74440002  11.9808998
  0.554199994  112.66069  79.6016006  3.89980006  7.89249992
  
  
 Double-differential inclusive cross-section d2sigma/dp/dOmega
 [mb/(GeV/c sr)] of the production of pi+'s in p + Ta --> pi+ + X 
 with +3.0 GeV/c beam momentum;
 <pT> [GeV/c], <th> [deg], cross-section, stat.err., syst. err.
  
  0.116700001  24.6715622  104.143799  13.2770004  8.40429974
